ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-24,-0.5190508084397454,-33.72285608396373,34.51787554855287,-0.5190508084397454,-0.5190508084397454,2.367902038424427,2.367902038424427,2.367902038424427,2.367902038424427,2.367902038424427,2.367902038424427,0.0,0.0,0.0,1.8488512299846818
2020-01-25,-0.49508834013415637,-41.19872350230078,24.553472147985946,-0.49508834013415637,-0.49508834013415637,-7.166468822510226,-7.166468822510226,-7.166468822510226,-7.166468822510226,-7.166468822510226,-7.166468822510226,0.0,0.0,0.0,-7.661557162644383
2020-01-26,-0.4711258718285673,-35.08939866678028,29.97726728410486,-0.4711258718285673,-0.4711258718285673,-1.8379522152563175,-1.8379522152563175,-1.8379522152563175,-1.8379522152563175,-1.8379522152563175,-1.8379522152563175,0.0,0.0,0.0,-2.3090780870848846
2020-01-27,-0.44716340352297823,-37.19854392444783,29.99322368364068,-0.44716340352297823,-0.44716340352297823,-4.41861304225691,-4.41861304225691,-4.41861304225691,-4.41861304225691,-4.41861304225691,-4.41861304225691,0.0,0.0,0.0,-4.865776445779888
2020-01-28,-0.4232009447732002,-30.387797501384334,36.8438102104898,-0.4232009447732002,-0.4232009447732002,2.4930220187482863,2.4930220187482863,2.4930220187482863,2.4930220187482863,2.4930220187482863,2.4930220187482863,0.0,0.0,0.0,2.069821073975086
2020-01-29,-0.3992384860234221,-37.05815023481054,33.38504494261654,-0.3992384860234221,-0.3992384860234221,-1.5651134803151239,-1.5651134803151239,-1.5651134803151239,-1.5651134803151239,-1.5651134803151239,-1.5651134803151239,0.0,0.0,0.0,-1.964351966338546
2020-01-30,-0.37527602727364406,-24.673592055048996,42.923814742981016,-0.37527602727364406,-0.37527602727364406,10.127223503151559,10.127223503151559,10.127223503151559,10.127223503151559,10.127223503151559,10.127223503151559,0.0,0.0,0.0,9.751947475877914
2020-01-31,-0.3513135698025784,-34.33781000465924,37.585024369795775,-0.3513135698025784,-0.3513135698025784,2.3679020384937988,2.3679020384937988,2.3679020384937988,2.3679020384937988,2.3679020384937988,2.3679020384937988,0.0,0.0,0.0,2.0165884686912205
2020-02-01,-0.32735111233151276,-41.48858996279391,24.48732906273988,-0.32735111233151276,-0.32735111233151276,-7.166468822491872,-7.166468822491872,-7.166468822491872,-7.166468822491872,-7.166468822491872,-7.166468822491872,0.0,0.0,0.0,-7.493819934823385
2020-02-02,-0.3033886548604472,-36.250276564150134,30.697942829545557,-0.3033886548604472,-0.3033886548604472,-1.8379522152475278,-1.8379522152475278,-1.8379522152475278,-1.8379522152475278,-1.8379522152475278,-1.8379522152475278,0.0,0.0,0.0,-2.141340870107975
