ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-24,-1.7062658507706303,-24.57677194418423,18.564647725459416,-1.7062658507706303,-1.7062658507706303,-1.1652973949642238,-1.1652973949642238,-1.1652973949642238,-1.1652973949642238,-1.1652973949642238,-1.1652973949642238,0.0,0.0,0.0,-2.871563245734854
2020-01-26,-1.5423891110961208,-13.988087147424793,31.930896136388874,-1.5423891110961208,-1.5423891110961208,10.825334265768097,10.825334265768097,10.825334265768097,10.825334265768097,10.825334265768097,10.825334265768097,0.0,0.0,0.0,9.282945154671976
2020-01-27,-1.4604507412588659,-19.005945349558377,21.595666435583095,-1.4604507412588659,-1.4604507412588659,2.5973334730210706,2.5973334730210706,2.5973334730210706,2.5973334730210706,2.5973334730210706,2.5973334730210706,0.0,0.0,0.0,1.1368827317622048
2020-01-28,-1.3785123714216112,-23.634542705982472,18.00470403448456,-1.3785123714216112,-1.3785123714216112,-0.8948717858499201,-0.8948717858499201,-0.8948717858499201,-0.8948717858499201,-0.8948717858499201,-0.8948717858499201,0.0,0.0,0.0,-2.2733841572715314
2020-01-29,-1.296573984949028,-31.719186117791534,12.434700404784342,-1.296573984949028,-1.296573984949028,-7.907284916835492,-7.907284916835492,-7.907284916835492,-7.907284916835492,-7.907284916835492,-7.907284916835492,0.0,0.0,0.0,-9.20385890178452
2020-01-30,-1.2146355984764452,-22.094690859210548,23.75023593555026,-1.2146355984764452,-1.2146355984764452,2.0307690300058905,2.0307690300058905,2.0307690300058905,2.0307690300058905,2.0307690300058905,2.0307690300058905,0.0,0.0,0.0,0.8161334315294453
2020-01-31,-1.1326972120038623,-23.95634548015258,19.49030209385582,-1.1326972120038623,-1.1326972120038623,-1.165297394908096,-1.165297394908096,-1.165297394908096,-1.165297394908096,-1.165297394908096,-1.165297394908096,0.0,0.0,0.0,-2.297994606911958
2020-02-01,-1.0507588434868718,-28.25395461101759,15.932712517738135,-1.0507588434868718,-1.0507588434868718,-5.485982671151362,-5.485982671151362,-5.485982671151362,-5.485982671151362,-5.485982671151362,-5.485982671151362,0.0,0.0,0.0,-6.5367415146382335
2020-02-02,-0.9688204749698814,-12.740946939206806,31.240941838732503,-0.9688204749698814,-0.9688204749698814,10.825334265777414,10.825334265777414,10.825334265777414,10.825334265777414,10.825334265777414,10.825334265777414,0.0,0.0,0.0,9.856513790807533
2020-02-03,-0.8868821170343842,-19.92137133711956,25.493548556488303,-0.8868821170343841,-0.8868821170343841,2.5973334730516338,2.5973334730516338,2.5973334730516338,2.5973334730516338,2.5973334730516338,2.5973334730516338,0.0,0.0,0.0,1.7104513560172494
