ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-24,-3.915604593000339,-58.531074191286244,82.57969972469519,-3.915604593000339,-3.915604593000339,19.68221031035396,19.68221031035396,19.68221031035396,19.68221031035396,19.68221031035396,19.68221031035396,0.0,0.0,0.0,15.76660571735362
2020-01-25,-3.762175499448202,-62.99306047404894,74.43441391031912,-3.762175499448202,-3.762175499448202,10.238926137575733,10.238926137575733,10.238926137575733,10.238926137575733,10.238926137575733,10.238926137575733,0.0,0.0,0.0,6.476750638127531
2020-01-26,-3.608746405896064,-59.07650288984452,85.40144680096348,-3.608746405896064,-3.608746405896064,15.01712114584297,15.01712114584297,15.01712114584297,15.01712114584297,15.01712114584297,15.01712114584297,0.0,0.0,0.0,11.408374739946906
2020-01-27,-3.4553173123439267,-67.48727303609078,72.20122130298874,-3.4553173123439267,-3.4553173123439267,5.852827258318749,5.852827258318749,5.852827258318749,5.852827258318749,5.852827258318749,5.852827258318749,0.0,0.0,0.0,2.3975099459748224
2020-01-28,-3.3018883716041265,-78.58524002005849,59.89566234484323,-3.3018883716041265,-3.3018883716041265,-6.9460148991288015,-6.9460148991288015,-6.9460148991288015,-6.9460148991288015,-6.9460148991288015,-6.9460148991288015,0.0,0.0,0.0,-10.247903270732929
2020-01-29,-3.1484594308643263,-101.2706983607926,38.5754817915068,-3.1484594308643263,-3.1484594308643263,-30.56944736614991,-30.56944736614991,-30.56944736614991,-30.56944736614991,-30.56944736614991,-30.56944736614991,0.0,0.0,0.0,-33.71790679701424
2020-01-30,-2.9950304901245257,-87.28127903249427,56.00971514450002,-2.9950304901245257,-2.9950304901245257,-13.27562258672076,-13.27562258672076,-13.27562258672076,-13.27562258672076,-13.27562258672076,-13.27562258672076,0.0,0.0,0.0,-16.270653076845285
2020-01-31,-2.8416016848259424,-55.08898985721106,79.05190926924294,-2.8416016848259424,-2.8416016848259424,19.682210310340533,19.682210310340533,19.682210310340533,19.682210310340533,19.682210310340533,19.682210310340533,0.0,0.0,0.0,16.84060862551459
2020-02-01,-2.6881728795273587,-67.44374911590316,75.9752362007795,-2.6881728795273587,-2.6881728795273587,10.238926137578396,10.238926137578396,10.238926137578396,10.238926137578396,10.238926137578396,10.238926137578396,0.0,0.0,0.0,7.550753258051037
2020-02-02,-2.534744074228775,-59.228783179834934,84.39242480510872,-2.534744074228775,-2.534744074228775,15.017121145842887,15.017121145842887,15.017121145842887,15.017121145842887,15.017121145842887,15.017121145842887,0.0,0.0,0.0,12.482377071614113
2020-02-03,-2.381315126290389,-69.78428729731364,75.79635241743318,-2.381315126290389,-2.381315126290389,5.85282725834645,5.85282725834645,5.85282725834645,5.85282725834645,5.85282725834645,5.85282725834645,0.0,0.0,0.0,3.4715121320560605
2020-02-04,-2.2278861783520023,-81.05594318194785,61.20066193056745,-2.2278861783520023,-2.2278861783520023,-6.946014899157511,-6.946014899157511,-6.946014899157511,-6.946014899157511,-6.946014899157511,-6.946014899157511,0.0,0.0,0.0,-9.173901077509512
2020-02-05,-2.0744572304136164,-102.69685157743346,33.009291521831095,-2.0744572304136164,-2.0744572304136164,-30.569447366181123,-30.569447366181123,-30.569447366181123,-30.569447366181123,-30.569447366181123,-30.569447366181123,0.0,0.0,0.0,-32.64390459659474
2020-02-06,-1.921028526232839,-86.7537435437314,53.65057106026314,-1.921028526232839,-1.921028526232839,-13.27562258687445,-13.27562258687445,-13.27562258687445,-13.27562258687445,-13.27562258687445,-13.27562258687445,0.0,0.0,0.0,-15.196651113107288
2020-02-07,-1.767599822052061,-53.09570459761479,89.42778830635915,-1.767599822052061,-1.767599822052061,19.682210310330046,19.682210310330046,19.682210310330046,19.682210310330046,19.682210310330046,19.682210310330046,0.0,0.0,0.0,17.914610488277983
2020-02-08,-1.6141710070542994,-51.491082779669526,79.23068501949544,-1.6141710070542994,-1.6141710070542994,10.238926137555891,10.238926137555891,10.238926137555891,10.238926137555891,10.238926137555891,10.238926137555891,0.0,0.0,0.0,8.624755130501592
2020-02-09,-1.4607421920565373,-51.1125381918787,75.1419058671952,-1.4607421920565373,-1.4607421920565373,15.0171211458428,15.0171211458428,15.0171211458428,15.0171211458428,15.0171211458428,15.0171211458428,0.0,0.0,0.0,13.556378953786263
2020-02-10,-1.307313377058776,-63.19853347777104,76.13889492281886,-1.307313377058776,-1.307313377058776,5.8528272583256635,5.8528272583256635,5.8528272583256635,5.8528272583256635,5.8528272583256635,5.8528272583256635,0.0,0.0,0.0,4.545513881266888
2020-02-11,-1.1538843380646924,-74.77666061960444,66.0489219808943,-1.1538843380646924,-1.1538843380646924,-6.946014899068563,-6.946014899068563,-6.946014899068563,-6.946014899068563,-6.946014899068563,-6.946014899068563,0.0,0.0,0.0,-8.099899237133254
