ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-24,-5.929736002724973,-63.66129200660709,100.70591081513577,-5.929736002724973,-5.929736002724973,22.562814716622842,22.562814716622842,22.562814716622842,22.562814716622842,22.562814716622842,22.562814716622842,0.0,0.0,0.0,16.63307871389787
2020-01-25,-5.703766104607447,-98.81577327769509,67.10563376897743,-5.703766104607447,-5.703766104607447,-4.503548372563121,-4.503548372563121,-4.503548372563121,-4.503548372563121,-4.503548372563121,-4.503548372563121,0.0,0.0,0.0,-10.207314477170568
2020-01-26,-5.477796206489921,-97.37403633775148,79.62145904144612,-5.477796206489921,-5.477796206489921,-6.700551504506375,-6.700551504506375,-6.700551504506375,-6.700551504506375,-6.700551504506375,-6.700551504506375,0.0,0.0,0.0,-12.178347710996295
2020-01-27,-5.251826308372395,-98.73149718463387,71.19287640987046,-5.251826308372394,-5.251826308372394,-8.505105071215691,-8.505105071215691,-8.505105071215691,-8.505105071215691,-8.505105071215691,-8.505105071215691,0.0,0.0,0.0,-13.756931379588085
2020-01-28,-5.0258564375515755,-102.85710684164367,69.1889889089311,-5.0258564375515755,-5.0258564375515755,-12.310636213223162,-12.310636213223162,-12.310636213223162,-12.310636213223162,-12.310636213223162,-12.310636213223162,0.0,0.0,0.0,-17.336492650774737
2020-01-29,-4.799886566730757,-95.65372804856075,82.40946099616161,-4.799886566730757,-4.799886566730757,-7.053724699544618,-7.053724699544618,-7.053724699544618,-7.053724699544618,-7.053724699544618,-7.053724699544618,0.0,0.0,0.0,-11.853611266275376
2020-01-30,-4.573916695909937,-67.63752881215568,97.02209953090713,-4.573916695909937,-4.573916695909937,16.510751144469406,16.510751144469406,16.510751144469406,16.510751144469406,16.510751144469406,16.510751144469406,0.0,0.0,0.0,11.93683444855947
2020-01-31,-4.347946616754355,-70.96615458672264,103.0526461293779,-4.347946616754355,-4.347946616754355,22.562814716689807,22.562814716689807,22.562814716689807,22.562814716689807,22.562814716689807,22.562814716689807,0.0,0.0,0.0,18.21486809993545
2020-02-01,-4.121976537598772,-94.8681209450506,72.15243403119757,-4.121976537598772,-4.121976537598772,-4.503548372574804,-4.503548372574804,-4.503548372574804,-4.503548372574804,-4.503548372574804,-4.503548372574804,0.0,0.0,0.0,-8.625524910173576
2020-02-02,-3.896006458443189,-88.27124996896411,77.12185213512582,-3.896006458443189,-3.896006458443189,-6.700551504505328,-6.700551504505328,-6.700551504505328,-6.700551504505328,-6.700551504505328,-6.700551504505328,0.0,0.0,0.0,-10.596557962948516
2020-02-03,-3.670036512796141,-98.06449325246777,71.10045010743234,-3.670036512796141,-3.670036512796141,-8.505105071205236,-8.505105071205236,-8.505105071205236,-8.505105071205236,-8.505105071205236,-8.505105071205236,0.0,0.0,0.0,-12.175141584001377
2020-02-04,-3.4440665671490915,-98.31536477259425,73.7184146949913,-3.4440665671490915,-3.4440665671490915,-12.310636213231913,-12.310636213231913,-12.310636213231913,-12.310636213231913,-12.310636213231913,-12.310636213231913,0.0,0.0,0.0,-15.754702780381004
2020-02-05,-3.2180966215020432,-96.81527083782305,74.59341396715517,-3.2180966215020437,-3.2180966215020437,-7.053724699545082,-7.053724699545082,-7.053724699545082,-7.053724699545082,-7.053724699545082,-7.053724699545082,0.0,0.0,0.0,-10.271821321047126
2020-02-06,-2.9921265270042015,-75.73124140411467,94.50067716731031,-2.9921265270042015,-2.9921265270042015,16.510751144379903,16.510751144379903,16.510751144379903,16.510751144379903,16.510751144379903,16.510751144379903,0.0,0.0,0.0,13.518624617375702
2020-02-07,-2.7661564325063592,-66.35489819850824,104.41562383143572,-2.7661564325063592,-2.7661564325063592,22.562814716669042,22.562814716669042,22.562814716669042,22.562814716669042,22.562814716669042,22.562814716669042,0.0,0.0,0.0,19.79665828416268
2020-02-08,-2.54018625754237,-88.06503827814417,82.30735006533783,-2.54018625754237,-2.54018625754237,-4.503548372593707,-4.503548372593707,-4.503548372593707,-4.503548372593707,-4.503548372593707,-4.503548372593707,0.0,0.0,0.0,-7.043734630136077
2020-02-09,-2.3142160825783797,-93.19098566485161,74.91625076561009,-2.3142160825783797,-2.3142160825783797,-6.700551504504282,-6.700551504504282,-6.700551504504282,-6.700551504504282,-6.700551504504282,-6.700551504504282,0.0,0.0,0.0,-9.014767587082662
2020-02-10,-2.08824590761439,-100.52154519529232,76.01610662827676,-2.08824590761439,-2.08824590761439,-8.50510507121707,-8.50510507121707,-8.50510507121707,-8.50510507121707,-8.50510507121707,-8.50510507121707,0.0,0.0,0.0,-10.59335097883146
2020-02-11,-1.8622755127976138,-101.20478301797338,71.14951522604692,-1.8622755127976138,-1.8622755127976138,-12.310636213215588,-12.310636213215588,-12.310636213215588,-12.310636213215588,-12.310636213215588,-12.310636213215588,0.0,0.0,0.0,-14.172911726013202
2020-02-12,-1.636305117980836,-89.33804032128391,79.04530466945144,-1.6363051179808363,-1.6363051179808363,-7.053724699545548,-7.053724699545548,-7.053724699545548,-7.053724699545548,-7.053724699545548,-7.053724699545548,0.0,0.0,0.0,-8.690029817526383
2020-02-13,-1.4103347231640597,-74.38044587374127,97.50820610256605,-1.4103347231640595,-1.4103347231640595,16.5107511444086,16.5107511444086,16.5107511444086,16.5107511444086,16.5107511444086,16.5107511444086,0.0,0.0,0.0,15.100416421244542
2020-02-14,-1.1843641424148141,-67.23807408189359,104.62778684636785,-1.1843641424148141,-1.1843641424148141,22.562814716660093,22.562814716660093,22.562814716660093,22.562814716660093,22.562814716660093,22.562814716660093,0.0,0.0,0.0,21.378450574245278
2020-02-15,-0.9583935616655699,-92.38218625373835,78.51262130481354,-0.9583935616655699,-0.9583935616655699,-4.50354837260539,-4.50354837260539,-4.50354837260539,-4.50354837260539,-4.50354837260539,-4.50354837260539,0.0,0.0,0.0,-5.4619419342709605
2020-02-16,-0.732422980916325,-90.16605408029142,77.89423303631776,-0.732422980916325,-0.732422980916325,-6.700551504497922,-6.700551504497922,-6.700551504497922,-6.700551504497922,-6.700551504497922,-6.700551504497922,0.0,0.0,0.0,-7.432974485414246
2020-02-17,-0.5064521795923272,-95.91218411735233,76.91895720786243,-0.5064521795923272,-0.5064521795923272,-8.505105071202545,-8.505105071202545,-8.505105071202545,-8.505105071202545,-8.505105071202545,-8.505105071202545,0.0,0.0,0.0,-9.011557250794873
2020-02-18,-0.28048137826832953,-95.30255171581538,69.3629293407494,-0.28048137826832953,-0.28048137826832953,-12.3106362132059,-12.3106362132059,-12.3106362132059,-12.3106362132059,-12.3106362132059,-12.3106362132059,0.0,0.0,0.0,-12.59111759147423
2020-02-19,-0.054510576944333096,-94.20858253124295,76.76019973061256,-0.054510576944333096,-0.054510576944333096,-7.053724699505921,-7.053724699505921,-7.053724699505921,-7.053724699505921,-7.053724699505921,-7.053724699505921,0.0,0.0,0.0,-7.108235276450253
2020-02-20,0.17263412946389997,-70.08796312490946,110.03207180690319,0.17263412946389997,0.17263412946389997,16.510751144419615,16.510751144419615,16.510751144419615,16.510751144419615,16.510751144419615,16.510751144419615,0.0,0.0,0.0,16.683385273883516
2020-02-21,0.3997788358721337,-65.52765947714518,107.64573165594645,0.3997788358721337,0.3997788358721337,22.562814716651147,22.562814716651147,22.562814716651147,22.562814716651147,22.562814716651147,22.562814716651147,0.0,0.0,0.0,22.96259355252328
2020-02-22,0.6269235422803654,-86.19367268661796,82.31992669964177,0.6269235422803654,0.6269235422803654,-4.503548372540982,-4.503548372540982,-4.503548372540982,-4.503548372540982,-4.503548372540982,-4.503548372540982,0.0,0.0,0.0,-3.876624830260617
2020-02-23,0.8540687393288011,-93.92431670499937,78.30522876660501,0.8540687393288011,0.8540687393288011,-6.700551504502188,-6.700551504502188,-6.700551504502188,-6.700551504502188,-6.700551504502188,-6.700551504502188,0.0,0.0,0.0,-5.846482765173388
2020-02-24,1.0812139363772368,-88.19357964461383,81.72313203192488,1.0812139363772368,1.0812139363772368,-8.505105071214375,-8.505105071214375,-8.505105071214375,-8.505105071214375,-8.505105071214375,-8.505105071214375,0.0,0.0,0.0,-7.423891134837138
2020-02-25,1.308359133425672,-93.16696658935301,79.73322177242012,1.308359133425672,1.308359133425672,-12.31063621323309,-12.31063621323309,-12.31063621323309,-12.31063621323309,-12.31063621323309,-12.31063621323309,0.0,0.0,0.0,-11.002277079807419
2020-02-26,1.5355260039476413,-95.1360326774132,84.22816733840749,1.5355260039476413,1.5355260039476413,-7.053724699506381,-7.053724699506381,-7.053724699506381,-7.053724699506381,-7.053724699506381,-7.053724699506381,0.0,0.0,0.0,-5.518198695558739
2020-02-27,1.7626928744696122,-71.123409801153,97.63557884286175,1.7626928744696122,1.7626928744696122,16.510751144365475,16.510751144365475,16.510751144365475,16.510751144365475,16.510751144365475,16.510751144365475,0.0,0.0,0.0,18.273444018835086
2020-02-28,1.9898597449915816,-64.2083208422077,103.76811785602358,1.9898597449915818,1.9898597449915818,22.5628147166422,22.5628147166422,22.5628147166422,22.5628147166422,22.5628147166422,22.5628147166422,0.0,0.0,0.0,24.55267446163378
2020-02-29,2.218978932374115,-98.52919212494497,76.98850980813424,2.218978932374115,2.218978932374115,-4.503548372552667,-4.503548372552667,-4.503548372552667,-4.503548372552667,-4.503548372552667,-4.503548372552667,0.0,0.0,0.0,-2.284569440178552
2020-03-01,2.448098119756649,-93.72540940699226,75.38240542430468,2.448098119756649,2.448098119756649,-6.700551504508255,-6.700551504508255,-6.700551504508255,-6.700551504508255,-6.700551504508255,-6.700551504508255,0.0,0.0,0.0,-4.252453384751606
2020-03-02,2.6824644171718517,-98.7996135507668,81.04449955504302,2.6824644171718517,2.6824644171718517,-8.50510507121303,-8.50510507121303,-8.50510507121303,-8.50510507121303,-8.50510507121303,-8.50510507121303,0.0,0.0,0.0,-5.822640654041178
2020-03-03,2.9168307145870522,-92.69454133828225,74.17074601280186,2.9168307145870522,2.9168307145870522,-12.310636213223402,-12.310636213223402,-12.310636213223402,-12.310636213223402,-12.310636213223402,-12.310636213223402,0.0,0.0,0.0,-9.39380549863635
2020-03-04,3.151197012002254,-90.57676499144003,82.67053091463299,3.151197012002254,3.151197012002254,-7.053724699569516,-7.053724699569516,-7.053724699569516,-7.053724699569516,-7.053724699569516,-7.053724699569516,0.0,0.0,0.0,-3.902527687567262
2020-03-05,3.3860264947253165,-68.80649362910377,102.25190403368238,3.386026494725317,3.386026494725317,16.510751144358807,16.510751144358807,16.510751144358807,16.510751144358807,16.510751144358807,16.510751144358807,0.0,0.0,0.0,19.896777639084124
2020-03-06,3.620855977448379,-57.87029337637751,103.92843874586123,3.620855977448379,3.620855977448379,22.562814716621432,22.562814716621432,22.562814716621432,22.562814716621432,22.562814716621432,22.562814716621432,0.0,0.0,0.0,26.18367069406981
2020-03-07,3.8556854601714403,-81.02415719771246,90.17381548274217,3.8556854601714403,3.8556854601714403,-4.5035483725715695,-4.5035483725715695,-4.5035483725715695,-4.5035483725715695,-4.5035483725715695,-4.5035483725715695,0.0,0.0,0.0,-0.6478629124001292
2020-03-08,4.100886283184558,-85.54542011626182,79.05662091373533,4.100886283184558,4.100886283184558,-6.7005515045018935,-6.7005515045018935,-6.7005515045018935,-6.7005515045018935,-6.7005515045018935,-6.7005515045018935,0.0,0.0,0.0,-2.599665221317336
2020-03-09,4.346087106197674,-99.25507698915274,78.08398644316975,4.346087106197674,4.346087106197674,-8.505105071202577,-8.505105071202577,-8.505105071202577,-8.505105071202577,-8.505105071202577,-8.505105071202577,0.0,0.0,0.0,-4.159017965004903
2020-03-10,4.5912879292107895,-89.529295544415,81.41287273276156,4.5912879292107895,4.5912879292107895,-12.310636213232153,-12.310636213232153,-12.310636213232153,-12.310636213232153,-12.310636213232153,-12.310636213232153,0.0,0.0,0.0,-7.719348284021363
2020-03-11,4.852747421847146,-89.50264529300341,85.39234548378901,4.852747421847146,4.852747421847146,-7.053724699549934,-7.053724699549934,-7.053724699549934,-7.053724699549934,-7.053724699549934,-7.053724699549934,0.0,0.0,0.0,-2.2009772777027887
2020-03-12,5.114206914483501,-62.04701485717577,108.04618285163764,5.114206914483501,5.114206914483501,16.510751144387505,16.510751144387505,16.510751144387505,16.510751144387505,16.510751144387505,16.510751144387505,0.0,0.0,0.0,21.624958058871005
2020-03-13,5.375666407119882,-55.49964987170276,115.38680521152374,5.375666407119882,5.375666407119882,22.562814716624302,22.562814716624302,22.562814716624302,22.562814716624302,22.562814716624302,22.562814716624302,0.0,0.0,0.0,27.938481123744182
