ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-24,-0.5855333521281558,-13.457995766862885,14.09879627046598,-0.5855333521281558,-0.5855333521281558,0.5161097080308948,0.5161097080308948,0.5161097080308948,0.5161097080308948,0.5161097080308948,0.5161097080308948,0.0,0.0,0.0,-0.06942364409726098
2020-01-25,-0.5651249770880646,-11.372225982768592,15.858447967170646,-0.5651249770880646,-0.5651249770880646,2.1239005917786713,2.1239005917786713,2.1239005917786713,2.1239005917786713,2.1239005917786713,2.1239005917786713,0.0,0.0,0.0,1.5587756146906067
2020-01-26,-0.5447166020479736,-15.252923635234923,14.24099567764561,-0.5447166020479736,-0.5447166020479736,0.12367384186867664,0.12367384186867664,0.12367384186867664,0.12367384186867664,0.12367384186867664,0.12367384186867664,0.0,0.0,0.0,-0.4210427601792969
2020-01-27,-0.5243082270078825,-13.064818600736071,13.675253300017129,-0.5243082270078825,-0.5243082270078825,1.3004817451336768,1.3004817451336768,1.3004817451336768,1.3004817451336768,1.3004817451336768,1.3004817451336768,0.0,0.0,0.0,0.7761735181257943
2020-01-28,-0.5038999037418637,-14.054634151248145,13.998076045644588,-0.5038999037418637,-0.5038999037418637,0.058440629917855376,0.058440629917855376,0.058440629917855376,0.058440629917855376,0.058440629917855376,0.058440629917855376,0.0,0.0,0.0,-0.4454592738240083
2020-01-29,-0.4834915804758448,-17.58729665826929,9.479900867806876,-0.4834915804758448,-0.4834915804758448,-3.2777309429417203,-3.2777309429417203,-3.2777309429417203,-3.2777309429417203,-3.2777309429417203,-3.2777309429417203,0.0,0.0,0.0,-3.761222523417565
2020-01-30,-0.4630832572098259,-15.468605232704657,12.011203665555183,-0.4630832572098259,-0.4630832572098259,-0.8448755737847251,-0.8448755737847251,-0.8448755737847251,-0.8448755737847251,-0.8448755737847251,-0.8448755737847251,0.0,0.0,0.0,-1.3079588309945511
2020-01-31,-0.44267488451264586,-13.301209368537009,14.02567250522111,-0.44267488451264586,-0.44267488451264586,0.5161097080252885,0.5161097080252885,0.5161097080252885,0.5161097080252885,0.5161097080252885,0.5161097080252885,0.0,0.0,0.0,0.07343482351264269
2020-02-01,-0.4222665118154658,-12.410235723179266,15.739041996985495,-0.4222665118154658,-0.4222665118154658,2.123900591780057,2.123900591780057,2.123900591780057,2.123900591780057,2.123900591780057,2.123900591780057,0.0,0.0,0.0,1.701634079964591
2020-02-02,-0.4018581391182858,-14.457619030541727,13.777188088506943,-0.4018581391182858,-0.4018581391182858,0.12367384186988357,0.12367384186988357,0.12367384186988357,0.12367384186988357,0.12367384186988357,0.12367384186988357,0.0,0.0,0.0,-0.2781842972484022
2020-02-03,-0.3814498114344639,-13.616238648883773,14.131398005256564,-0.3814498114344639,-0.3814498114344639,1.3004817451316557,1.3004817451316557,1.3004817451316557,1.3004817451316557,1.3004817451316557,1.3004817451316557,0.0,0.0,0.0,0.9190319336971918
2020-02-04,-0.361041483750642,-14.593529193401155,14.159262886112218,-0.361041483750642,-0.361041483750642,0.05844062991714192,0.05844062991714192,0.05844062991714192,0.05844062991714192,0.05844062991714192,0.05844062991714192,0.0,0.0,0.0,-0.30260085383350005
2020-02-05,-0.34063315606682015,-17.71576149329722,10.342110030111387,-0.34063315606682015,-0.34063315606682015,-3.2777309429391415,-3.2777309429391415,-3.2777309429391415,-3.2777309429391415,-3.2777309429391415,-3.2777309429391415,0.0,0.0,0.0,-3.618364099005962
2020-02-06,-0.3202248630264078,-15.228058469965145,11.64765505471755,-0.32022486302640785,-0.32022486302640785,-0.8448755737920125,-0.8448755737920125,-0.8448755737920125,-0.8448755737920125,-0.8448755737920125,-0.8448755737920125,0.0,0.0,0.0,-1.1651004368184203
2020-02-07,-0.29981656998599543,-13.631091696374533,13.592543371368233,-0.2998165699859954,-0.2998165699859954,0.5161097080263656,0.5161097080263656,0.5161097080263656,0.5161097080263656,0.5161097080263656,0.5161097080263656,0.0,0.0,0.0,0.21629313804037015
2020-02-08,-0.27940830022536933,-11.906873717238097,16.403863841209677,-0.27940830022536933,-0.27940830022536933,2.123900591775601,2.123900591775601,2.123900591775601,2.123900591775601,2.123900591775601,2.123900591775601,0.0,0.0,0.0,1.8444922915502315
2020-02-09,-0.2590000304647432,-13.602100619375776,13.461880874634105,-0.2590000304647432,-0.2590000304647432,0.12367384187109078,0.12367384187109078,0.12367384187109078,0.12367384187109078,0.12367384187109078,0.12367384187109078,0.0,0.0,0.0,-0.13532618859365242
2020-02-10,-0.23859176070411717,-12.236133843411986,14.71026601700104,-0.23859176070411714,-0.23859176070411714,1.3004817451364077,1.3004817451364077,1.3004817451364077,1.3004817451364077,1.3004817451364077,1.3004817451364077,0.0,0.0,0.0,1.0618899844322904
2020-02-11,-0.21818349973990658,-13.97735319817099,14.858473742262785,-0.21818349973990658,-0.21818349973990658,0.05844062992764723,0.05844062992764723,0.05844062992764723,0.05844062992764723,0.05844062992764723,0.05844062992764723,0.0,0.0,0.0,-0.15974286981225935
2020-02-12,-0.197775238775696,-17.170353164529473,10.103267416723215,-0.197775238775696,-0.197775238775696,-3.277730942936563,-3.277730942936563,-3.277730942936563,-3.277730942936563,-3.277730942936563,-3.277730942936563,0.0,0.0,0.0,-3.4755061817122592
2020-02-13,-0.1773669778114855,-14.363093689406398,13.290319693110927,-0.1773669778114855,-0.1773669778114855,-0.8448755737915558,-0.8448755737915558,-0.8448755737915558,-0.8448755737915558,-0.8448755737915558,-0.8448755737915558,0.0,0.0,0.0,-1.0222425516030413
2020-02-14,-0.15695874030819257,-14.18382401958904,13.280958533063298,-0.15695874030819257,-0.15695874030819257,0.5161097080277761,0.5161097080277761,0.5161097080277761,0.5161097080277761,0.5161097080277761,0.5161097080277761,0.0,0.0,0.0,0.35915096771958355
2020-02-15,-0.13655050280489972,-12.059073940443277,15.035771538062763,-0.13655050280489972,-0.13655050280489972,2.1239005917769864,2.1239005917769864,2.1239005917769864,2.1239005917769864,2.1239005917769864,2.1239005917769864,0.0,0.0,0.0,1.9873500889720868
2020-02-16,-0.11614226530160686,-13.179519718064217,12.838995754039683,-0.11614226530160686,-0.11614226530160686,0.12367384186736838,0.12367384186736838,0.12367384186736838,0.12367384186736838,0.12367384186736838,0.12367384186736838,0.0,0.0,0.0,0.007531576565761519
2020-02-17,-0.09573403003098296,-12.746240293008444,14.377091637665513,-0.09573403003098296,-0.09573403003098296,1.3004817451292359,1.3004817451292359,1.3004817451292359,1.3004817451292359,1.3004817451292359,1.3004817451292359,0.0,0.0,0.0,1.2047477150982528
2020-02-18,-0.07532579476035912,-13.06954925173341,14.551622874676394,-0.07532579476035912,-0.07532579476035912,0.05844062992111975,0.05844062992111975,0.05844062992111975,0.05844062992111975,0.05844062992111975,0.05844062992111975,0.0,0.0,0.0,-0.016885164839239374
2020-02-19,-0.05491755948973522,-17.271833377731227,10.272561084539504,-0.05491755948973523,-0.05491755948973523,-3.277730942943013,-3.277730942943013,-3.277730942943013,-3.277730942943013,-3.277730942943013,-3.277730942943013,0.0,0.0,0.0,-3.332648502432748
2020-02-20,-0.034509140096780896,-14.621671122892105,12.04442634977269,-0.034509140096780896,-0.034509140096780896,-0.844875573788779,-0.844875573788779,-0.844875573788779,-0.844875573788779,-0.844875573788779,-0.844875573788779,0.0,0.0,0.0,-0.8793847138855598
2020-02-21,-0.01410072070382657,-14.35565120817178,13.518627246440431,-0.01410072070382657,-0.01410072070382657,0.5161097080291861,0.5161097080291861,0.5161097080291861,0.5161097080291861,0.5161097080291861,0.5161097080291861,0.0,0.0,0.0,0.5020089873253595
2020-02-22,0.0063076986891277545,-11.259722650455833,16.223215196304825,0.0063076986891277545,0.0063076986891277545,2.1239005917802443,2.1239005917802443,2.1239005917802443,2.1239005917802443,2.1239005917802443,2.1239005917802443,0.0,0.0,0.0,2.130208290469372
2020-02-23,0.026716138699274066,-13.470238196565834,13.322616851703822,0.026716138699274066,0.026716138699274066,0.12367384187350525,0.12367384187350525,0.12367384187350525,0.12367384187350525,0.12367384187350525,0.12367384187350525,0.0,0.0,0.0,0.1503899805727793
2020-02-24,0.04712457870942038,-13.382415187704398,14.976895899489358,0.04712457870942037,0.04712457870942037,1.3004817451339883,1.3004817451339883,1.3004817451339883,1.3004817451339883,1.3004817451339883,1.3004817451339883,0.0,0.0,0.0,1.3476063238434086
2020-02-25,0.0675330187195668,-12.767376261928977,14.214253136415495,0.0675330187195668,0.0675330187195668,0.05844062992621992,0.05844062992621992,0.05844062992621992,0.05844062992621992,0.05844062992621992,0.05844062992621992,0.0,0.0,0.0,0.12597364864578672
2020-02-26,0.08921960119419363,-16.56530905417257,12.130509397614134,0.08921960119419363,0.08921960119419363,-3.2777309429404347,-3.2777309429404347,-3.2777309429404347,-3.2777309429404347,-3.2777309429404347,-3.2777309429404347,0.0,0.0,0.0,-3.188511341746241
2020-02-27,0.11090618366882056,-14.524425554719402,12.747657635421227,0.11090618366882056,0.11090618366882056,-0.8448755738007063,-0.8448755738007063,-0.8448755738007063,-0.8448755738007063,-0.8448755738007063,-0.8448755738007063,0.0,0.0,0.0,-0.7339693901318858
2020-02-28,0.13259276614344762,-14.407990068782677,13.934383685035103,0.13259276614344762,0.13259276614344762,0.5161097080305964,0.5161097080305964,0.5161097080305964,0.5161097080305964,0.5161097080305964,0.5161097080305964,0.0,0.0,0.0,0.648702474174044
2020-02-29,0.15509692012520632,-11.529018816045971,16.61156696707966,0.15509692012520632,0.15509692012520632,2.12390059178163,2.12390059178163,2.12390059178163,2.12390059178163,2.12390059178163,2.12390059178163,0.0,0.0,0.0,2.278997511906836
2020-03-01,0.17760107410696502,-12.816473900907239,15.20274292103067,0.17760107410696502,0.17760107410696502,0.123673841869315,0.123673841869315,0.123673841869315,0.123673841869315,0.123673841869315,0.123673841869315,0.0,0.0,0.0,0.30127491597628003
2020-03-02,0.20032678437627144,-12.612351127927043,15.600582028943807,0.20032678437627144,0.20032678437627144,1.3004817451327784,1.3004817451327784,1.3004817451327784,1.3004817451327784,1.3004817451327784,1.3004817451327784,0.0,0.0,0.0,1.5008085295090499
2020-03-03,0.22305249464557775,-13.50110335894453,14.5908758510734,0.22305249464557775,0.22305249464557775,0.058440629919692386,0.058440629919692386,0.058440629919692386,0.058440629919692386,0.058440629919692386,0.058440629919692386,0.0,0.0,0.0,0.28149312456527015
2020-03-04,0.24577820491488406,-16.14800868558321,11.640381845835687,0.24577820491488406,0.24577820491488406,-3.2777309429373687,-3.2777309429373687,-3.2777309429373687,-3.2777309429373687,-3.2777309429373687,-3.2777309429373687,0.0,0.0,0.0,-3.0319527380224844
2020-03-05,0.2711496205106689,-14.538486236200043,12.468998456603666,0.2711496205106689,0.2711496205106689,-0.8448755737956094,-0.8448755737956094,-0.8448755737956094,-0.8448755737956094,-0.8448755737956094,-0.8448755737956094,0.0,0.0,0.0,-0.5737259532849406
2020-03-06,0.2965210361064537,-13.311854126422666,13.69350955871632,0.2965210361064537,0.2965210361064537,0.5161097080316737,0.5161097080316737,0.5161097080316737,0.5161097080316737,0.5161097080316737,0.5161097080316737,0.0,0.0,0.0,0.8126307441381273
2020-03-07,0.32189245170223835,-10.89770659511935,16.502362075362,0.32189245170223835,0.32189245170223835,2.123900591777174,2.123900591777174,2.123900591777174,2.123900591777174,2.123900591777174,2.123900591777174,0.0,0.0,0.0,2.445793043479412
2020-03-08,0.3484083498575299,-13.400378716611998,13.683077558540507,0.3484083498575299,0.3484083498575299,0.12367384186559226,0.12367384186559226,0.12367384186559226,0.12367384186559226,0.12367384186559226,0.12367384186559226,0.0,0.0,0.0,0.47208219172312216
2020-03-09,0.37492424801282115,-12.201533232974851,15.197270619782504,0.3749242480128212,0.3749242480128212,1.3004817451307569,1.3004817451307569,1.3004817451307569,1.3004817451307569,1.3004817451307569,1.3004817451307569,0.0,0.0,0.0,1.675405993143578
2020-03-10,0.40144014616811263,-13.93751195465663,14.095243817765471,0.40144014616811263,0.40144014616811263,0.05844062991897882,0.05844062991897882,0.05844062991897882,0.05844062991897882,0.05844062991897882,0.05844062991897882,0.0,0.0,0.0,0.45988077608709144
2020-03-11,0.43782035408010916,-16.52223377181667,11.190257319207497,0.43782035408010916,0.43782035408010916,-3.277730942939305,-3.277730942939305,-3.277730942939305,-3.277730942939305,-3.277730942939305,-3.277730942939305,0.0,0.0,0.0,-2.839910588859196
2020-03-12,0.4742005619921052,-14.383805577307903,13.416298425562742,0.4742005619921052,0.4742005619921052,-0.8448755737951528,-0.8448755737951528,-0.8448755737951528,-0.8448755737951528,-0.8448755737951528,-0.8448755737951528,0.0,0.0,0.0,-0.37067501180304757
2020-03-13,0.5105807699041173,-12.396520232503596,14.36444690990095,0.5105807699041173,0.5105807699041173,0.5161097080334175,0.5161097080334175,0.5161097080334175,0.5161097080334175,0.5161097080334175,0.5161097080334175,0.0,0.0,0.0,1.0266904779375348
2020-03-14,4.1838456657126395,-7.59905242119569,19.69641454523361,4.1838456657126395,4.1838456657126395,2.1239005917785594,2.1239005917785594,2.1239005917785594,2.1239005917785594,2.1239005917785594,2.1239005917785594,0.0,0.0,0.0,6.307746257491199
2020-03-15,7.8571105615211065,-5.34163753099468,21.44852259828847,7.8571105615211065,7.8571105615211065,0.12367384186679925,0.12367384186679925,0.12367384186679925,0.12367384186679925,0.12367384186679925,0.12367384186679925,0.0,0.0,0.0,7.980784403387906
2020-03-16,11.530375457329601,-0.3495159454909652,25.677601803271237,11.530375457329601,11.530375457329601,1.3004817451295472,1.3004817451295472,1.3004817451295472,1.3004817451295472,1.3004817451295472,1.3004817451295472,0.0,0.0,0.0,12.830857202459148
2020-03-17,22.64519590599423,9.157518424428991,36.972707476449195,22.64519590599423,22.64519590599423,0.058440629912451386,0.058440629912451386,0.058440629912451386,0.058440629912451386,0.058440629912451386,0.058440629912451386,0.0,0.0,0.0,22.70363653590668
2020-03-18,33.760016354658745,16.95214668200801,44.35133847968673,33.760016354658745,33.760016354658745,-3.2777309429412407,-3.2777309429412407,-3.2777309429412407,-3.2777309429412407,-3.2777309429412407,-3.2777309429412407,0.0,0.0,0.0,30.482285411717505
2020-03-19,44.87483680332315,30.692261093399576,59.17187677337328,44.87483680332315,44.87483680332315,-0.8448755737946961,-0.8448755737946961,-0.8448755737946961,-0.8448755737946961,-0.8448755737946961,-0.8448755737946961,0.0,0.0,0.0,44.02996122952845
2020-03-20,55.9934560050143,42.48420773439549,70.5474618051627,55.9934560050143,55.9934560050143,0.5161097080271447,0.5161097080271447,0.5161097080271447,0.5161097080271447,0.5161097080271447,0.5161097080271447,0.0,0.0,0.0,56.50956571304145
2020-03-21,67.11207520670546,55.88578971298041,83.7620643779287,67.11207520670546,67.11207520670546,2.123900591777024,2.123900591777024,2.123900591777024,2.123900591777024,2.123900591777024,2.123900591777024,0.0,0.0,0.0,69.23597579848249
2020-03-22,78.23069440839637,64.2146038955394,91.87996369017358,78.23069440839637,78.23069440839637,0.12367384186800646,0.12367384186800646,0.12367384186800646,0.12367384186800646,0.12367384186800646,0.12367384186800646,0.0,0.0,0.0,78.35436825026439
2020-03-23,98.04787538843428,86.4050002765398,112.06222862301365,98.04787538843428,98.04787538843428,1.3004817451342994,1.3004817451342994,1.3004817451342994,1.3004817451342994,1.3004817451342994,1.3004817451342994,0.0,0.0,0.0,99.34835713356858
2020-03-24,117.86505636847171,103.06451141064254,131.2789695177401,117.86505636847171,117.86505636847171,0.05844062991755172,0.05844062991755172,0.05844062991755172,0.05844062991755172,0.05844062991755172,0.05844062991755172,0.0,0.0,0.0,117.92349699838927
2020-03-25,140.89478511386434,124.11866855891479,151.27491089059987,140.89478511386434,140.89478511386434,-3.277730942933661,-3.277730942933661,-3.277730942933661,-3.277730942933661,-3.277730942933661,-3.277730942933661,0.0,0.0,0.0,137.6170541709307
2020-03-26,163.92451385925744,149.08771335512267,177.31797282749415,163.92451385925744,163.92451385925744,-0.8448755737895992,-0.8448755737895992,-0.8448755737895992,-0.8448755737895992,-0.8448755737895992,-0.8448755737895992,0.0,0.0,0.0,163.07963828546784
2020-03-27,186.9542426046503,174.93850209564258,201.389296050887,186.9542426046503,186.9542426046503,0.5161097080285552,0.5161097080285552,0.5161097080285552,0.5161097080285552,0.5161097080285552,0.5161097080285552,0.0,0.0,0.0,187.47035231267884
2020-03-28,217.21676192861332,205.62894294943715,233.47471193260668,217.21676192861332,217.21676192861332,2.123900591775489,2.123900591775489,2.123900591775489,2.123900591775489,2.123900591775489,2.123900591775489,0.0,0.0,0.0,219.3406625203888
2020-03-29,247.4792812525761,233.69785571644874,261.06226689366633,247.4792812525761,247.4792812525761,0.12367384186921372,0.12367384186921372,0.12367384186921372,0.12367384186921372,0.12367384186921372,0.12367384186921372,0.0,0.0,0.0,247.60295509444532
2020-03-30,277.74180057653865,265.0773770745577,293.7058664876695,277.74180057653865,277.74180057653865,1.3004817451271273,1.3004817451271273,1.3004817451271273,1.3004817451271273,1.3004817451271273,1.3004817451271273,0.0,0.0,0.0,279.04228232166577
2020-03-31,308.00778326207006,293.42491146039936,320.87421074264705,308.00778326207006,308.00778326207006,0.05844062992224324,0.05844062992224324,0.05844062992224324,0.05844062992224324,0.05844062992224324,0.05844062992224324,0.0,0.0,0.0,308.0662238919923
2020-04-01,338.2737659476013,321.53071616785735,350.01122680896844,338.2737659476013,338.2737659476013,-3.2777309429355967,-3.2777309429355967,-3.2777309429355967,-3.2777309429355967,-3.2777309429355967,-3.2777309429355967,0.0,0.0,0.0,334.9960350046657
2020-04-02,368.53974863313294,354.0862698678174,381.0989779596215,368.53974863313294,368.53974863313294,-0.8448755737891426,-0.8448755737891426,-0.8448755737891426,-0.8448755737891426,-0.8448755737891426,-0.8448755737891426,0.0,0.0,0.0,367.6948730593438
2020-04-03,398.8057313409571,385.37419261950856,412.884529559392,398.8057313409571,398.8057313409571,0.5161097080296325,0.5161097080296325,0.5161097080296325,0.5161097080296325,0.5161097080296325,0.5161097080296325,0.0,0.0,0.0,399.32184104898676
2020-04-04,429.0717140487808,417.21304259178686,445.47368677080703,429.0717140487808,429.0717140487808,2.1239005917787472,2.1239005917787472,2.1239005917787472,2.1239005917787472,2.1239005917787472,2.1239005917787472,0.0,0.0,0.0,431.19561464055954
2020-04-05,459.3376967566047,445.7161268130627,473.96437293406814,459.3376967566047,459.3376967566047,0.12367384186502342,0.12367384186502342,0.12367384186502342,0.12367384186502342,0.12367384186502342,0.12367384186502342,0.0,0.0,0.0,459.4613705984697
2020-04-06,489.6034433353207,478.114575863502,504.2907886572476,489.6034433353207,489.6034433353207,1.3004817451318795,1.3004817451318795,1.3004817451318795,1.3004817451318795,1.3004817451318795,1.3004817451318795,0.0,0.0,0.0,490.9039250804526
2020-04-07,519.8691899140363,505.33480854408504,533.9739234054884,519.8691899140363,519.8691899140363,0.05844062992152962,0.05844062992152962,0.05844062992152962,0.05844062992152962,0.05844062992152962,0.05844062992152962,0.0,0.0,0.0,519.9276305439578
2020-04-08,550.1349364927519,531.5242838167854,560.109087212868,550.1349364927519,550.1349364927519,-3.2777309429375325,-3.2777309429375325,-3.2777309429375325,-3.2777309429375325,-3.2777309429375325,-3.2777309429375325,0.0,0.0,0.0,546.8572055498144
2020-04-09,580.4006830714679,565.5678385427854,593.8423324989527,580.4006830714679,580.4006830714679,-0.8448755737863659,-0.8448755737863659,-0.8448755737863659,-0.8448755737863659,-0.8448755737863659,-0.8448755737863659,0.0,0.0,0.0,579.5558074976816
2020-04-10,610.666429650184,597.2824345954133,626.1385256254536,610.666429650184,610.666429650184,0.5161097080313762,0.5161097080313762,0.5161097080313762,0.5161097080313762,0.5161097080313762,0.5161097080313762,0.0,0.0,0.0,611.1825393582154
2020-04-11,640.9321762288995,628.2802556169296,656.1216208303839,640.9321762288995,640.9321762288995,2.123900591780133,2.123900591780133,2.123900591780133,2.123900591780133,2.123900591780133,2.123900591780133,0.0,0.0,0.0,643.0560768206797
2020-04-12,671.1979228076156,657.7569133956978,684.35384540367,671.1979228076156,671.1979228076156,0.12367384187115985,0.12367384187115985,0.12367384187115985,0.12367384187115985,0.12367384187115985,0.12367384187115985,0.0,0.0,0.0,671.3215966494868
2020-04-13,701.4636693863316,688.852901604437,716.3881875609409,701.4636693863316,701.4636693863316,1.3004817451366315,1.3004817451366315,1.3004817451366315,1.3004817451366315,1.3004817451366315,1.3004817451366315,0.0,0.0,0.0,702.7641511314682
2020-04-14,731.7294159650472,718.5108706721967,744.4612150930765,731.7294159650472,731.7294159650472,0.05844062992081593,0.05844062992081593,0.05844062992081593,0.05844062992081593,0.05844062992081593,0.05844062992081593,0.0,0.0,0.0,731.787856594968
2020-04-15,761.9951625437632,744.933563014046,772.272916470857,761.9951625437632,761.9951625437632,-3.277730942939468,-3.277730942939468,-3.277730942939468,-3.277730942939468,-3.277730942939468,-3.277730942939468,0.0,0.0,0.0,758.7174316008237
2020-04-16,792.2609091224788,777.7164145480443,805.6313209734866,792.2609091224788,792.2609091224788,-0.8448755737959732,-0.8448755737959732,-0.8448755737959732,-0.8448755737959732,-0.8448755737959732,-0.8448755737959732,0.0,0.0,0.0,791.4160335486828
2020-04-17,822.5266557011948,808.0710152488714,836.6737126626667,822.5266557011948,822.5266557011948,0.5161097080324529,0.5161097080324529,0.5161097080324529,0.5161097080324529,0.5161097080324529,0.5161097080324529,0.0,0.0,0.0,823.0427654092273
2020-04-18,852.7924022799108,841.08863326899,868.4081940623921,852.7924022799108,852.7924022799108,2.123900591775677,2.123900591775677,2.123900591775677,2.123900591775677,2.123900591775677,2.123900591775677,0.0,0.0,0.0,854.9163028716864
2020-04-19,883.0581488586264,868.8054744592152,897.0919291245315,883.0581488586264,883.0581488586264,0.12367384186743734,0.12367384186743734,0.12367384186743734,0.12367384186743734,0.12367384186743734,0.12367384186743734,0.0,0.0,0.0,883.1818227004939
2020-04-20,913.3238954373425,901.27103177924,928.16026917758,913.3238954373425,913.3238954373425,1.300481745135422,1.300481745135422,1.300481745135422,1.300481745135422,1.300481745135422,1.300481745135422,0.0,0.0,0.0,914.6243771824779
2020-04-21,943.5896420160581,929.6034441972629,957.2080551682659,943.5896420160581,943.5896420160581,0.05844062993132152,0.05844062993132152,0.05844062993132152,0.05844062993132152,0.05844062993132152,0.05844062993132152,0.0,0.0,0.0,943.6480826459893
2020-04-22,973.855388594774,956.451836992835,983.2166902305389,973.855388594774,973.855388594774,-3.277730942936889,-3.277730942936889,-3.277730942936889,-3.277730942936889,-3.277730942936889,-3.277730942936889,0.0,0.0,0.0,970.5776576518372
2020-04-23,1004.1211351734901,989.1114488794034,1017.2530248929952,1004.1211351734901,1004.1211351734901,-0.8448755737931964,-0.8448755737931964,-0.8448755737931964,-0.8448755737931964,-0.8448755737931964,-0.8448755737931964,0.0,0.0,0.0,1003.2762595996969
2020-04-24,1034.3868817522057,1021.4638104761281,1048.8345272687382,1034.3868817522057,1034.3868817522057,0.51610970803353,0.51610970803353,0.51610970803353,0.51610970803353,0.51610970803353,0.51610970803353,0.0,0.0,0.0,1034.9029914602393
2020-04-25,1064.6526283309213,1052.5256765992356,1080.4425017126466,1064.613292858135,1064.734501328503,2.123900591777062,2.123900591777062,2.123900591777062,2.123900591777062,2.123900591777062,2.123900591777062,0.0,0.0,0.0,1066.7765289226984
2020-04-26,1094.9183749096374,1081.2825872103053,1108.203065870321,1094.008438437596,1095.716076034374,0.12367384186864493,0.12367384186864493,0.12367384186864493,0.12367384186864493,0.12367384186864493,0.12367384186864493,0.0,0.0,0.0,1095.042048751506
2020-04-27,1125.1841214883534,1113.3412949037927,1141.1775935562139,1122.946071739235,1127.3002142382445,1.3004817451334005,1.3004817451334005,1.3004817451334005,1.3004817451334005,1.3004817451334005,1.3004817451334005,0.0,0.0,0.0,1126.4846032334867
